"Genotype" "Trial" "Yield"
"669" "G069" "TR07" 46.7339629520807
"670" "G070" "TR07" 62.7561910263434
"671" "G071" "TR07" 51.6611476328954
"672" "G072" "TR07" 43.3346160037959
"673" "G073" "TR07" 76.8803547368834
"674" "G074" "TR07" 29.7907672977091
"675" "G075" "TR07" 40.0760784845388
"676" "G076" "TR07" 55.9731701580808
"677" "G077" "TR07" 53.3896899695453
"678" "G078" "TR07" 44.3843595716739
"679" "G079" "TR07" 52.5046799425047
"680" "G080" "TR07" 41.2209926336473
"681" "G081" "TR07" 42.5959921976113
"682" "G082" "TR07" 63.3576035185142
"683" "G083" "TR07" 73.6307659945053
"684" "G084" "TR07" 45.3213530160859
"685" "G085" "TR07" 67.0413813944862
"686" "G086" "TR07" 43.0058544087442
"687" "G087" "TR07" 48.8341606337838
"688" "G088" "TR07" 43.204399326812
"689" "G089" "TR07" 44.4619549622745
"690" "G090" "TR07" 51.894653547012
"691" "G091" "TR07" 43.314361709367
"692" "G092" "TR07" 60.2376021054731
"693" "G093" "TR07" 71.9999521769821
"694" "G094" "TR07" 53.9515321440022
"695" "G095" "TR07" 53.1105704888422
"696" "G096" "TR07" 49.997072587009
"697" "G097" "TR07" 56.3881465747036
"698" "G098" "TR07" 55.8578186248899
"699" "G099" "TR07" 41.779460278843
"700" "G100" "TR07" 49.3910303557996
"701" "G001" "TR08" 45.9086863656549
"702" "G002" "TR08" 48.7236552834857
"703" "G003" "TR08" 39.7508071656626
"704" "G004" "TR08" 60.3178192947427
"705" "G005" "TR08" 42.3420553401197
"706" "G006" "TR08" 48.6934230682026
"707" "G007" "TR08" 30.0351735571881
"708" "G008" "TR08" 40.7677752250667
"709" "G009" "TR08" 39.9398669503955
"710" "G010" "TR08" 31.4871026915253
"711" "G011" "TR08" 47.6874636006411
"712" "G012" "TR08" 42.1103405367508
"713" "G013" "TR08" 53.1205504619457
"714" "G014" "TR08" 73.0880385992342
"715" "G015" "TR08" 40.4407076152519
"716" "G016" "TR08" 47.8855869183398
"717" "G017" "TR08" 36.6823567003617
"718" "G018" "TR08" 58.7570857636217
"719" "G019" "TR08" 30.3690312989571
"720" "G020" "TR08" 41.6968257760423
"721" "G021" "TR08" 49.3624508735654
"722" "G022" "TR08" 45.6508071014469
"723" "G023" "TR08" 41.8326437022745
"724" "G024" "TR08" 59.8555182083481
"725" "G025" "TR08" 43.5800932278023
"726" "G026" "TR08" 48.7851473419977
"727" "G027" "TR08" 40.9591154975199
"728" "G028" "TR08" 48.126418291827
"729" "G029" "TR08" 59.0413817665797
"730" "G030" "TR08" 31.9613555501406
"731" "G031" "TR08" 48.2195299731565
"732" "G032" "TR08" 74.5251731544088
"733" "G033" "TR08" 34.3426368044856
"734" "G034" "TR08" 57.9377567978105
"735" "G035" "TR08" 56.1321408977108
"736" "G036" "TR08" 53.5579099327303
"737" "G037" "TR08" 56.3312376160021
"738" "G038" "TR08" 36.2384855584974
"739" "G039" "TR08" 50.0131797536663
"740" "G040" "TR08" 37.5143591992377
"741" "G041" "TR08" 49.5644015184417
"742" "G042" "TR08" 35.7445310006096
"743" "G043" "TR08" 32.7084905086225
"744" "G044" "TR08" 46.8335393774591
"745" "G045" "TR08" 53.5173660253898
"746" "G046" "TR08" 32.8709730267404
"747" "G047" "TR08" 44.9929166373189
"748" "G048" "TR08" 55.9762651864548
"749" "G049" "TR08" 62.9159728543547
"750" "G050" "TR08" 64.4334425817464
"751" "G051" "TR08" 58.1737464951501
"752" "G052" "TR08" 46.7633182127803
"753" "G053" "TR08" 42.8950849837371
"754" "G054" "TR08" 44.712679400512
"755" "G055" "TR08" 43.6922932531895
"756" "G056" "TR08" 45.6168751965648
"757" "G057" "TR08" 39.2227912491588
"758" "G058" "TR08" 46.8119582942796
"759" "G059" "TR08" 43.3857650923168
"760" "G060" "TR08" 61.2145175532977
"761" "G061" "TR08" 77.3570325676795
"762" "G062" "TR08" 52.5859812515209
"763" "G063" "TR08" 50.6097230511233
"764" "G064" "TR08" 35.5953984952158
"765" "G065" "TR08" 47.1073936396401
"766" "G066" "TR08" 48.3139187974575
"767" "G067" "TR08" 39.3497776989622
"768" "G068" "TR08" 43.3133824392133
"769" "G069" "TR08" 56.7138874980826
"770" "G070" "TR08" 40.7075296394625
"771" "G071" "TR08" 49.7951585916655
"772" "G072" "TR08" 56.1257651498147
"773" "G073" "TR08" 48.4309601021344
"774" "G074" "TR08" 24.6394198236233
"775" "G075" "TR08" 54.8302158118129
"776" "G076" "TR08" 54.4414811884864
"777" "G077" "TR08" 38.8062887016089
"778" "G078" "TR08" 63.7260326569773
"779" "G079" "TR08" 55.2871825483732
"780" "G080" "TR08" 59.0434604880396
"781" "G081" "TR08" 51.8555820398574
"782" "G082" "TR08" 59.2181946530547
"783" "G083" "TR08" 34.0926257164239
"784" "G084" "TR08" 63.3692731382641
"785" "G085" "TR08" 52.3815217401204
"786" "G086" "TR08" 56.525772776628
"787" "G087" "TR08" 52.3877641886446
"788" "G088" "TR08" 44.1901590266386
"789" "G089" "TR08" 40.8772682100338
"790" "G090" "TR08" 35.3082460396133
"791" "G091" "TR08" 76.1293776597059
"792" "G092" "TR08" 45.834788954136
"793" "G093" "TR08" 47.8477390342429
"794" "G094" "TR08" 36.4357645678405
"795" "G095" "TR08" 45.4130389929635
"796" "G096" "TR08" 36.5357444637442
"797" "G097" "TR08" 72.8559043864776
"798" "G098" "TR08" 66.0571410138324
"799" "G099" "TR08" 61.2837512865987
"800" "G100" "TR08" 41.2533686451477
"801" "G001" "TR09" 48.6290736333539
"802" "G002" "TR09" 28.279036567864
"803" "G003" "TR09" 35.2648141246344
"804" "G004" "TR09" 30.3751652796391
"805" "G005" "TR09" 28.403526146386
"806" "G006" "TR09" 15.6663725410162
"807" "G007" "TR09" 30.3505974939198
"808" "G008" "TR09" 39.7721154811109
"809" "G009" "TR09" 39.4589479721211
"810" "G010" "TR09" 41.7466399611417
"811" "G011" "TR09" 51.0005660634487
"812" "G012" "TR09" 50.428932251891
"813" "G013" "TR09" 46.1341744667085
"814" "G014" "TR09" 37.4875686097279
"815" "G015" "TR09" 39.4886624211631
"816" "G016" "TR09" 25.925204476872
"817" "G017" "TR09" 26.1980819061672
"818" "G018" "TR09" 30.0315181507224
"819" "G019" "TR09" 35.9468395403159
"820" "G020" "TR09" 29.3402665356837
"821" "G021" "TR09" 43.5440070889013
"822" "G022" "TR09" 29.5257678400749
"823" "G023" "TR09" 29.646032342121
"824" "G024" "TR09" 27.0371031513137
"825" "G025" "TR09" 20.2646702309115
"826" "G026" "TR09" 32.7699672772987
"827" "G027" "TR09" 53.1101745778694
"828" "G028" "TR09" 45.6844698450095
"829" "G029" "TR09" 38.7685525742129
"830" "G030" "TR09" 47.1082627240677
"831" "G031" "TR09" 23.0847711833484
"832" "G032" "TR09" 22.6417091161277
"833" "G033" "TR09" 53.7213118137615
"834" "G034" "TR09" 34.0128699137958
"835" "G035" "TR09" 54.2201564556219
"836" "G036" "TR09" 44.8805585350478
"837" "G037" "TR09" 33.47799791363
"838" "G038" "TR09" 53.6286206171603
"839" "G039" "TR09" 32.5918387868175
"840" "G040" "TR09" 34.971536405801
"841" "G041" "TR09" 46.5153105327853
"842" "G042" "TR09" 66.6556493778163
"843" "G043" "TR09" 27.3398923550554
"844" "G044" "TR09" 26.6405391969052
"845" "G045" "TR09" 32.0229038094238
"846" "G046" "TR09" 29.5932627346655
"847" "G047" "TR09" 45.6723936512989
"848" "G048" "TR09" 30.2817113679642
"849" "G049" "TR09" 30.4068806703321
"850" "G050" "TR09" 44.7339833127796
"851" "G051" "TR09" 37.8647374533305
"852" "G052" "TR09" 36.0906922961021
"853" "G053" "TR09" 30.421428177452
"854" "G054" "TR09" 50.5120477028349
"855" "G055" "TR09" 44.1304487780698
"856" "G056" "TR09" 34.3049400418705
"857" "G057" "TR09" 38.519856298871
"858" "G058" "TR09" 30.2713313150533
"859" "G059" "TR09" 42.8323674856236
"860" "G060" "TR09" 30.0414110823839
"861" "G061" "TR09" 26.3811855882961
"862" "G062" "TR09" 37.8288284751498
"863" "G063" "TR09" 40.3589655436127
"864" "G064" "TR09" 44.9163050167459
"865" "G065" "TR09" 61.8132500374025
"866" "G066" "TR09" 45.2090350490383
"867" "G067" "TR09" 52.102502441908
"868" "G068" "TR09" 34.7509118595494
"869" "G069" "TR09" 29.635758545703
"870" "G070" "TR09" 38.4112789837778
"871" "G071" "TR09" 41.4591196043088
"872" "G072" "TR09" 41.0401436952015
"873" "G073" "TR09" 37.1802273723785
"874" "G074" "TR09" 68.4726431218816
"875" "G075" "TR09" 40.3592208912431
"876" "G076" "TR09" 22.7368605221924
"877" "G077" "TR09" 40.3927921865812
"878" "G078" "TR09" 30.2979263226557
"879" "G079" "TR09" 37.0704669474982
"880" "G080" "TR09" 48.7057586690206
"881" "G081" "TR09" 38.32551924821
"882" "G082" "TR09" 31.7044479617223
"883" "G083" "TR09" 34.0269810948842
"884" "G084" "TR09" 41.1536768555178
"885" "G085" "TR09" 31.6937243005683
"886" "G086" "TR09" 30.9777613415406
"887" "G087" "TR09" 31.5997325802489
"888" "G088" "TR09" 40.2728467377616
"889" "G089" "TR09" 43.8871904841151
"890" "G090" "TR09" 33.9785574476262
"891" "G091" "TR09" 27.0072188290618
"892" "G092" "TR09" 38.3699173332981
"893" "G093" "TR09" 29.0432607117599
"894" "G094" "TR09" 36.3257998352076
"895" "G095" "TR09" 44.2110772740845
"896" "G096" "TR09" 30.6097740620089
"897" "G097" "TR09" 43.1457016651178
"898" "G098" "TR09" 30.2678236158013
"899" "G099" "TR09" 39.4611616299278
"900" "G100" "TR09" 43.6326819188212
"901" "G001" "TR10" 44.1586106362864
"902" "G002" "TR10" 59.9136128044892
"903" "G003" "TR10" 53.0801719616956
"904" "G004" "TR10" 41.9174091491492
"905" "G005" "TR10" 77.3027414514327
"906" "G006" "TR10" 73.3664410920659
"907" "G007" "TR10" 53.2012557897391
"908" "G008" "TR10" 66.8885831881421
"909" "G009" "TR10" 65.4770796102191
"910" "G010" "TR10" 24.2166627337487
"911" "G011" "TR10" 66.301097411851
"912" "G012" "TR10" 54.7282382544
"913" "G013" "TR10" 57.5892022449609
"914" "G014" "TR10" 82.8465020810164
"915" "G015" "TR10" 51.2231972338803
"916" "G016" "TR10" 49.8231603286805
"917" "G017" "TR10" 38.7043425038073
"918" "G018" "TR10" 51.209951503993
"919" "G019" "TR10" 67.0242564435589
"920" "G020" "TR10" 53.0784423031823
"921" "G021" "TR10" 48.4461245377472
"922" "G022" "TR10" 61.5111637019215
"923" "G023" "TR10" 63.4268997602351
"924" "G024" "TR10" 36.2027509124087
"925" "G025" "TR10" 66.2840302643682
"926" "G026" "TR10" 43.3021857831863
"927" "G027" "TR10" 65.0830395226806
"928" "G028" "TR10" 80.2365871964522
"929" "G029" "TR10" 45.5981981561353
"930" "G030" "TR10" 24.8698597760862
"931" "G031" "TR10" 40.7031852970535
"932" "G032" "TR10" 61.7450103436955
"933" "G033" "TR10" 48.2633950046818
"934" "G034" "TR10" 44.9382176239534
"935" "G035" "TR10" 66.6261922749089
"936" "G036" "TR10" 65.8289185571689
"937" "G037" "TR10" 70.9399938907403
"938" "G038" "TR10" 40.4487561032618
"939" "G039" "TR10" 45.6785868665603
"940" "G040" "TR10" 56.532668550403
"941" "G041" "TR10" 79.4249971375979
"942" "G042" "TR10" 44.0604195355923
"943" "G043" "TR10" 57.8754296562655
"944" "G044" "TR10" 44.6478302889131
"945" "G045" "TR10" 61.1960484481004
"946" "G046" "TR10" 44.0741956032181
"947" "G047" "TR10" 68.9963464824278
"948" "G048" "TR10" 21.0947313215066
"949" "G049" "TR10" 38.4809735613414
"950" "G050" "TR10" 47.0531015832568
"951" "G051" "TR10" 61.3784693748885
"952" "G052" "TR10" 37.1141040985712
"953" "G053" "TR10" 62.137744411039
"954" "G054" "TR10" 55.1739057797689
"955" "G055" "TR10" 31.3858350192768
"956" "G056" "TR10" 68.9030284005566
"957" "G057" "TR10" 47.9461678885919
"958" "G058" "TR10" 38.2615077921405
"959" "G059" "TR10" 41.0923501811831
"960" "G060" "TR10" 48.1995332618153
"961" "G061" "TR10" 83.4676285759308
"962" "G062" "TR10" 85.6503507568144
"963" "G063" "TR10" 57.2719219369548
"964" "G064" "TR10" 54.998326264968
"965" "G065" "TR10" 36.9871457679184
"966" "G066" "TR10" 44.6553112757806
"967" "G067" "TR10" 63.3511573028449
"968" "G068" "TR10" 53.663999670652
"969" "G069" "TR10" 55.9895259720149
"970" "G070" "TR10" 42.9537894000515
"971" "G071" "TR10" 63.8687245069985
"972" "G072" "TR10" 56.8332874043423
"973" "G073" "TR10" 77.2360507631509
"974" "G074" "TR10" 30.6964915748604
"975" "G075" "TR10" 50.3023241814104
"976" "G076" "TR10" 81.3075109670799
"977" "G077" "TR10" 43.3724053069765
"978" "G078" "TR10" 44.6224279386417
"979" "G079" "TR10" 58.5787877701458
"980" "G080" "TR10" 55.248022264041
"981" "G081" "TR10" 38.9802470220927
"982" "G082" "TR10" 44.6733754050609
"983" "G083" "TR10" 56.073558058711
"984" "G084" "TR10" 55.1945580944414
"985" "G085" "TR10" 49.7032906598928
"986" "G086" "TR10" 65.0459596569733
"987" "G087" "TR10" 54.2617620861397
"988" "G088" "TR10" 47.9419961167419
"989" "G089" "TR10" 28.1942715239692
"990" "G090" "TR10" 52.9067092636824
"991" "G091" "TR10" 62.7292219127531
"992" "G092" "TR10" 59.4066038398291
"993" "G093" "TR10" 56.6250245948697
"994" "G094" "TR10" 56.9698968273893
"995" "G095" "TR10" 66.1255093924942
"996" "G096" "TR10" 50.1076419511815
"997" "G097" "TR10" 48.9174985952905
"998" "G098" "TR10" 114.180317756229
"999" "G099" "TR10" 48.7138968216521
"1000" "G100" "TR10" 67.1240213553781
"1001" "G001" "TR11" 36.3822172317655
"1002" "G002" "TR11" 52.6655252193517
"1003" "G003" "TR11" 50.7841972961106
"1004" "G004" "TR11" 36.3886755270303
"1005" "G005" "TR11" 43.2673618342992
"1006" "G006" "TR11" 52.9159186470658
"1007" "G007" "TR11" 54.7577242321418
"1008" "G008" "TR11" 43.4708713920313
"1009" "G009" "TR11" 48.4250818620619
"1010" "G010" "TR11" 20.4761494770156
"1011" "G011" "TR11" 52.1204034731833
"1012" "G012" "TR11" 60.6516309943758
"1013" "G013" "TR11" 49.9036311868691
"1014" "G014" "TR11" 64.6444639809727
"1015" "G015" "TR11" 54.7563576800799
"1016" "G016" "TR11" 28.906618697367
"1017" "G017" "TR11" 40.286886248683
"1018" "G018" "TR11" 46.8555378251023
"1019" "G019" "TR11" 58.5161185846333
"1020" "G020" "TR11" 62.94745493678
"1021" "G021" "TR11" 59.3176407727726
"1022" "G022" "TR11" 40.5239858993923
"1023" "G023" "TR11" 45.907871597776
"1024" "G024" "TR11" 45.0648959704783
"1025" "G025" "TR11" 55.3968283415822
"1026" "G026" "TR11" 61.5819810602761
"1027" "G027" "TR11" 57.0586839828036
"1028" "G028" "TR11" 34.503403829941
"1029" "G029" "TR11" 59.1500698983703
"1030" "G030" "TR11" 32.6456990083713
"1031" "G031" "TR11" 33.8902347265938
"1032" "G032" "TR11" 70.4092488120249
"1033" "G033" "TR11" 45.3377262157019
"1034" "G034" "TR11" 72.8615333467701
"1035" "G035" "TR11" 43.7247101566763
"1036" "G036" "TR11" 36.120073587897
"1037" "G037" "TR11" 76.3721434861785
"1038" "G038" "TR11" 44.1542294425258
"1039" "G039" "TR11" 35.2297129985946
"1040" "G040" "TR11" 44.1148763165919
"1041" "G041" "TR11" 44.4281945673153
"1042" "G042" "TR11" 59.5672338848138
"1043" "G043" "TR11" 57.7847398389629
"1044" "G044" "TR11" 36.3248818554198
"1045" "G045" "TR11" 69.6350009077922
"1046" "G046" "TR11" 43.280887807053
"1047" "G047" "TR11" 39.2003553816353
"1048" "G048" "TR11" 43.0490196256823
"1049" "G049" "TR11" 43.7644940151716
"1050" "G050" "TR11" 45.6599692189255
"1051" "G051" "TR11" 66.5169149005894
"1052" "G052" "TR11" 55.2028908483492
"1053" "G053" "TR11" 53.8889679682566
"1054" "G054" "TR11" 46.1615453591642
"1055" "G055" "TR11" 37.7629825844964
"1056" "G056" "TR11" 38.7047041214524
"1057" "G057" "TR11" 43.2029519375383
"1058" "G058" "TR11" 53.3129180627363
"1059" "G059" "TR11" 46.539931648107
"1060" "G060" "TR11" 51.3034174047068
"1061" "G061" "TR11" 54.1510144816632
"1062" "G062" "TR11" 45.4358492962402
"1063" "G063" "TR11" 41.7801515686924
"1064" "G064" "TR11" 39.7710936541767
"1065" "G065" "TR11" 33.5540358887512
"1066" "G066" "TR11" 51.9964073986022
"1067" "G067" "TR11" 57.8661317468365
"1068" "G068" "TR11" 39.5795685600114
"1069" "G069" "TR11" 51.1254103855024
"1070" "G070" "TR11" 43.6039391755024
"1071" "G071" "TR11" 60.8575487779793
"1072" "G072" "TR11" 46.2752605599719
"1073" "G073" "TR11" 68.3393741530189
"1074" "G074" "TR11" 41.4467695373436
"1075" "G075" "TR11" 41.7124568164285
"1076" "G076" "TR11" 59.8266135830812
"1077" "G077" "TR11" 40.3239618937143
"1078" "G078" "TR11" 39.0456050174515
"1079" "G079" "TR11" 47.0138446198044
"1080" "G080" "TR11" 62.4250911214704
"1081" "G081" "TR11" 47.2338706828674
"1082" "G082" "TR11" 48.1817371413967
"1083" "G083" "TR11" 44.2619990675788
"1084" "G084" "TR11" 56.1580849497219
"1085" "G085" "TR11" 55.4349160147096
"1086" "G086" "TR11" 46.8690330373341
"1087" "G087" "TR11" 53.2776780291749
"1088" "G088" "TR11" 43.582252578477
"1089" "G089" "TR11" 38.5449706144046
"1090" "G090" "TR11" 51.3408571763349
"1091" "G091" "TR11" 68.7972342647927
"1092" "G092" "TR11" 44.4783094992306
"1093" "G093" "TR11" 56.8753433767725
"1094" "G094" "TR11" 43.4219112676818
"1095" "G095" "TR11" 49.4693178922749
"1096" "G096" "TR11" 43.5226358868847
"1097" "G097" "TR11" 63.066659002765
"1098" "G098" "TR11" 59.0310003225998
"1099" "G099" "TR11" 55.6439499376307
"1100" "G100" "TR11" 49.0041538037684
"1101" "G001" "TR12" 38.0633403464538
"1102" "G002" "TR12" 62.1289880234695
"1103" "G003" "TR12" 76.4088440519147
"1104" "G004" "TR12" 63.0722580089198
"1105" "G005" "TR12" 58.0488644281667
"1106" "G006" "TR12" 68.3551605720839
"1107" "G007" "TR12" 51.9473385101926
"1108" "G008" "TR12" 57.826233983423
"1109" "G009" "TR12" 65.4443818712178
"1110" "G010" "TR12" 49.5733194680483
"1111" "G011" "TR12" 54.1079271892546
"1112" "G012" "TR12" 39.665535956303
"1113" "G013" "TR12" 51.9997770857992
"1114" "G014" "TR12" 68.5859483233004
"1115" "G015" "TR12" 52.4335369235126
"1116" "G016" "TR12" 49.1522645009143
"1117" "G017" "TR12" 43.5708107504936
"1118" "G018" "TR12" 48.7947088550304
"1119" "G019" "TR12" 59.407692800037
"1120" "G020" "TR12" 48.8857257997055
"1121" "G021" "TR12" 45.7828687843785
"1122" "G022" "TR12" 42.7147261609931
"1123" "G023" "TR12" 62.6191894202699
"1124" "G024" "TR12" 44.549310788104
"1125" "G025" "TR12" 49.0906127387315
"1126" "G026" "TR12" 60.8431456412586
"1127" "G027" "TR12" 43.7257939247873
"1128" "G028" "TR12" 39.0951549706777
"1129" "G029" "TR12" 53.9560662438827
"1130" "G030" "TR12" 55.5006767412341
"1131" "G031" "TR12" 42.6277134137138
"1132" "G032" "TR12" 99.9986737334386
"1133" "G033" "TR12" 56.0400011276744
"1134" "G034" "TR12" 30.9755044065793
"1135" "G035" "TR12" 60.6068282364028
"1136" "G036" "TR12" 62.3708760613009
"1137" "G037" "TR12" 66.8142924405863
"1138" "G038" "TR12" 55.468159087598
"1139" "G039" "TR12" 41.4672773532841
"1140" "G040" "TR12" 92.5766416922021
"1141" "G041" "TR12" 84.3527529166763
"1142" "G042" "TR12" 67.6674552940479
"1143" "G043" "TR12" 51.343790091188
"1144" "G044" "TR12" 21.223292055078
"1145" "G045" "TR12" 72.3491504853524
"1146" "G046" "TR12" 47.441853053767
"1147" "G047" "TR12" 56.8184641845808
"1148" "G048" "TR12" 26.9451991243477
"1149" "G049" "TR12" 76.179868106225
"1150" "G050" "TR12" 66.6422456407966
"1151" "G051" "TR12" 51.3990714778702
"1152" "G052" "TR12" 36.4995051608625
"1153" "G053" "TR12" 75.67506359786
"1154" "G054" "TR12" 54.4293068194742
"1155" "G055" "TR12" 81.052706623156
"1156" "G056" "TR12" 38.361426948802
"1157" "G057" "TR12" 38.3103727546886
"1158" "G058" "TR12" 33.7795201670694
"1159" "G059" "TR12" 56.8464443425396
"1160" "G060" "TR12" 68.4696804777152
"1161" "G061" "TR12" 103.793234526705
"1162" "G062" "TR12" 94.4657823353015
"1163" "G063" "TR12" 71.6706345293955
"1164" "G064" "TR12" 31.6701057626789
"1165" "G065" "TR12" 36.4887146583684
"1166" "G066" "TR12" 47.4995892131991
"1167" "G067" "TR12" 86.2979358806511
"1168" "G068" "TR12" 56.2252236063615
"1169" "G069" "TR12" 63.6380494240696
"1170" "G070" "TR12" 54.5958066184377
"1171" "G071" "TR12" 58.1876635644321
"1172" "G072" "TR12" 58.6612350149198
"1173" "G073" "TR12" 55.2644507655879
"1174" "G074" "TR12" 45.1614802737098
"1175" "G075" "TR12" 58.1759879898807
"1176" "G076" "TR12" 57.0349697439263
"1177" "G077" "TR12" 42.4038761588261
"1178" "G078" "TR12" 37.9443340219734
"1179" "G079" "TR12" 76.9846345677159
"1180" "G080" "TR12" 58.5998309235488
"1181" "G081" "TR12" 41.9683928058939
"1182" "G082" "TR12" 54.6203545015143
"1183" "G083" "TR12" 51.7877618060461
"1184" "G084" "TR12" 50.1722092373847
"1185" "G085" "TR12" 83.7272703717959
"1186" "G086" "TR12" 78.6595710721728
"1187" "G087" "TR12" 65.2225630052117
"1188" "G088" "TR12" 34.5785580442545
"1189" "G089" "TR12" 62.4940961159133
"1190" "G090" "TR12" 41.5628796608387
"1191" "G091" "TR12" 80.7370991757534
"1192" "G092" "TR12" 41.302466991968
"1193" "G093" "TR12" 67.2283398416236
"1194" "G094" "TR12" 48.2038065473096
"1195" "G095" "TR12" 57.5039554809929
"1196" "G096" "TR12" 42.562166882644
"1197" "G097" "TR12" 57.5861315142785
"1198" "G098" "TR12" 71.8307481487211
"1199" "G099" "TR12" 68.6326207110053
"1200" "G100" "TR12" 77.5336477967614
"1201" "G001" "TR13" 54.8731430803279
"1202" "G002" "TR13" 67.4775723547104
"1203" "G003" "TR13" 68.3173648800359
"1204" "G004" "TR13" 60.5231002080793
"1205" "G005" "TR13" 79.8610038025216
"1206" "G006" "TR13" 99.1331712034116
"1207" "G007" "TR13" 65.6231346111011
"1208" "G008" "TR13" 58.3873126502409
"1209" "G009" "TR13" 51.4474937388352
"1210" "G010" "TR13" 30.9453267777186
"1211" "G011" "TR13" 65.4468592194833
"1212" "G012" "TR13" 56.2069719110577
"1213" "G013" "TR13" 50.6864858290192
"1214" "G014" "TR13" 68.9604158881881
"1215" "G015" "TR13" 40.908773620059
"1216" "G016" "TR13" 85.0420855039248
"1217" "G017" "TR13" 48.4994666187994
